Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-10-11,1756.6910797289931,1800.5834178937155,1755.543869263545,1786.2685546875,474661,0.0,0.0
2024-10-14,1793.401111586123,1818.5394023949455,1779.884217621054,1813.7012939453125,724677,0.0,0.0
2024-10-15,1817.4421687622387,1826.4699520069028,1789.760067929416,1800.4837646484375,416108,0.0,0.0
2024-10-16,1800.4837595956685,1805.4715254974951,1745.8177966029984,1777.091064453125,701089,0.0,0.0
2024-10-17,1779.6348681706788,1785.3707989397267,1723.9713521728324,1731.0540771484375,572900,0.0,0.0
2024-10-18,1720.8291737753061,1742.9248794478995,1711.1030302030038,1734.1962890625,389351,0.0,0.0
2024-10-21,1734.2462207478854,1752.551297429351,1700.8781152523286,1712.599365234375,444549,0.0,0.0
2024-10-22,1713.247611285638,1737.488201575039,1671.9988128266268,1678.1337890625,533695,0.0,0.0
2024-10-23,1666.911335856414,1717.2378442357085,1666.861409489599,1681.77490234375,402448,0.0,0.0
2024-10-24,1681.7748403504008,1688.308740266118,1647.2096001622406,1670.45263671875,229409,0.0,0.0
2024-10-25,1675.3905398812167,1700.3293689952568,1645.0150947289662,1659.72900390625,541728,0.0,0.0
2024-10-28,1659.7290287351414,1718.684397288356,1646.4615227393447,1709.307373046875,519784,0.0,0.0
2024-10-29,1715.2926039497847,1720.1806386323174,1624.1162236774549,1671.001220703125,818047,0.0,0.0
2024-10-30,1676.2384694661387,1692.149515824225,1651.1499825179578,1665.913818359375,467600,0.0,0.0
2024-10-31,1665.913708743146,1694.8427491943742,1659.7787327069234,1690.4036865234375,621962,0.0,0.0
2024-11-01,1690.40378557452,1695.6907443520843,1676.9368176788018,1686.1641845703125,46387,0.0,0.0
2024-11-04,1690.802635900743,1711.701447122699,1644.9651180984029,1695.0921630859375,661656,0.0,0.0
2024-11-05,1693.845240757976,1733.1488590380159,1664.916199543617,1720.9288330078125,1018795,0.0,0.0
2024-11-06,1720.829215550713,1772.4026678569492,1717.287852942585,1764.6217041015625,621234,0.0,0.0
2024-11-07,1764.6217144651412,1770.557229169142,1640.0772196797247,1653.2947998046875,1390796,0.0,0.0
2024-11-08,1664.816515251462,1676.9866152569014,1645.9627359220297,1662.42236328125,595082,0.0,0.0
2024-11-11,1650.9505716060949,1680.328465093091,1627.7574593463717,1630.201416015625,445606,0.0,0.0
2024-11-12,1471.390933908106,1628.655216384881,1471.390933908106,1573.1912841796875,1108375,0.0,0.0
2024-11-13,1562.1681894793853,1573.5901240207616,1517.6773445803376,1535.63330078125,992489,0.0,0.0
2024-11-14,1541.2196652836221,1556.1829630048223,1520.2710484739418,1529.947265625,460222,0.0,0.0
2024-11-18,1546.207415269277,1593.1423406801339,1474.4833179098798,1482.1146240234375,1439031,0.0,0.0
2024-11-19,1488.0998585067177,1513.9863131184982,1469.744856846194,1488.9976806640625,732905,0.0,0.0
2024-11-21,1488.9977827691566,1490.5439171396317,1454.9812435875256,1462.81201171875,421354,0.0,0.0
2024-11-22,1460.417801885376,1483.860300754438,1447.4496110216398,1474.5830078125,517711,0.0,0.0
2024-11-25,1474.4833429761568,1520.2710586642688,1474.4833429761568,1486.7532958984375,816776,0.0,0.0
2024-11-26,1488.8481779674412,1529.249083299221,1487.4515791078184,1517.727294921875,532570,0.0,0.0
2024-11-27,1521.26866380628,1528.7003866027787,1503.861408788101,1518.87451171875,332778,0.0,0.0
2024-11-28,1520.270960410814,1530.0968343242369,1488.1497985386043,1491.4915771484375,215597,0.0,0.0
2024-11-29,1496.3298652583017,1527.752792428726,1492.1899949434264,1524.9097900390625,290750,0.0,0.0
2024-12-02,1524.3609458819908,1560.6719049373182,1516.2308633459852,1543.763427734375,610106,0.0,0.0
2024-12-03,1546.2074482929218,1564.9614970195782,1536.2319163684513,1555.58447265625,254905,0.0,0.0
2024-12-04,1559.175704394129,1559.973795689805,1539.2246397185804,1544.86083984375,348747,0.0,0.0
2024-12-05,1543.913069726457,1548.202597280669,1508.5997831593977,1540.87060546875,585232,0.0,0.0
2024-12-06,1540.87051544749,1554.0880948389279,1518.0265236921139,1524.3609619140625,606001,0.0,0.0
2024-12-09,1524.2612777882987,1526.3561151377394,1500.8687041382232,1510.4451904296875,362586,0.0,0.0
2024-12-10,1531.2440603830428,1572.642515435744,1517.2783165098424,1538.8753662109375,1775510,0.0,0.0
2024-12-11,1538.8753999120645,1546.1076602905002,1520.7697857827595,1522.6651611328125,483855,0.0,0.0
